SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,,4.104,10.1007_s10570-017-1366-y_part_2.txt_段1_Material1,
[*]C(CCCCCO[*])=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,0.057,10.1016_j.reactfunctpolym.2018.09.016_part_1.txt_段1_Material1,
[*]NC(C(O)=O)CCC([*])=O,OCC1OC(C(C(C1O)O[*])O)OC2C(C(C(OC2COS(=O)(O)=O)[*])NC(C)=O)O,,,24.5,10.1016_j.ijbiomac.2019.10.020_part_5.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,,0.0149,10.1007_s10439-016-1636-0_part_2.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Ca]OC2=O)=O)OC3C2OC(O[*])C(O)C3O)O)O,[*]O[C@H](C)CC([*])=O,,,0.7565999999999999,10.1016_j.seppur.2021.118761_part_2.txt_段1_Material3,
[*]C1C(C(C(OC1C(O[Ca]OC2=O)=O)OC3C2OC(O[*])C(O)C3O)O)O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,,0.6962999999999999,10.1016_j.seppur.2021.118761_part_2.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Ca]OC2=O)=O)OC3C2OC(O[*])C(O)C3O)O)O,[*]C(C)C[*],,,0.7746,10.1016_j.seppur.2021.118761_part_2.txt_段1_Material2,
[*]C([H])([H])C(O)([H])[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,3.14,10.1016_j.memsci.2014.01.034_part_2.txt_段1_Material1,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,[*]CC(C1=CC=CC=C1)[*],,,3.0286,10.1016_j.foodhyd.2021.106956_part_2.txt_段1_Material2,
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,,,1.668,10.1007_s12205-019-0086-2_part_2.txt_段1_Material1,
[*]OCC[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,1.0,在小鼠皮肤伤口缺损模型中评估增强聚乙二醇壳聚糖水凝胶作为敷料的效果,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,,8.0,合成、优化和细胞反应研究的天然基、热响应、可注射水凝胶：用于3D肝细胞封装和细胞治疗的态度.pdf,
[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,30.0,纳米纤维素增强结冷胶水凝胶作为环状纤维组织再生的潜在生物替代物.pdf,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,,5.9,茶渣和糖类添加剂制备和表征纤维素复合水凝胶.pdf,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,,0.8,"生物启发的无钙海藻酸盐水凝胶,具有可调节的物理和机械性能以及改进的生物相容性.pdf",
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]C(C(CCCC[NH3+])N[*])=O,,,18.0,通过 Michael 添加基于 PEG-马来酰亚胺修饰多肽的快速原位形成粘合水凝胶.pdf,
OCC1OC(C(C(C1O[*])O)O)[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,,2.52,再生纤维素 胶原复合水凝胶膜的制备、表征与评价.pdf,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]OCC[*],,,80.0,光聚合巯基-丙烯酸酯马来基化透明质酸 巯基封端聚乙二醇水凝胶作为潜在的原位可形成支架.pdf,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C(CCCCCO[*])=O,,,4.2,"用于组织工程的基于硫酸藻酸盐的水凝胶 纳米纤维复合支架,具有受控的 Kartogenin 递送.pdf",
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,O=C(N)C([*])C[*],,,4.9,壳聚糖丙烯酰胺复合水凝胶作为皮肤扩张剂的合成、表征及应用潜力.pdf,
OCC1OC(C(C(C1O)O[*])O)OC2C(C(C(OC2COS(=O)(O)=O)[*])NC(C)=O)O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,2.0,角蛋白-壳聚糖 n-ZnO纳米复合水凝胶用于烧伤创面的抗菌治疗：表征和生物医学应用.pdf,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,,9.8,生物相容性磷酸八钙海藻酸钠丝素蛋白复合骨再生支架.pdf,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]NC(CCC([*])=O)C(O)=O,,,2.0,壳聚糖-γ-聚(谷氨酸)聚电解质复合水凝胶的抗菌活性和生物相容性.pdf,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,,0.45,碳酸钙微胶囊和纳米羟基磷灰石对热敏化壳聚糖胶原水凝胶性能的影响,
[*]OCC[*],[*]OC1OC(CO)C(O)C(OC2OC(C(NC(CS)C(OC)=O)=O)C(OC[*])C(O)C2O)C1NC(C)=O,,,1.9,来自超支化PEG大分子单体的混合可注射水凝胶作为糖尿病伤口愈合的干细胞递送和保留平台,
OCC1OC(C(C(C1O)O[*])O)OC2C(C(C(OC2COS(=O)(O)=O)[*])NC(C)=O)O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,17.6,"负载雷奈酸锶的人发角蛋白透明质酸水凝胶具有抗炎和抗氧化特性,可加速伤口修复.pdf",
[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O,[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O,,,7.5,"改性 Gellan gum 水凝胶,具有可调的物理和机械性能.pdf",
[*]CC(C)(C(OCCO)=O)[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,0.63,"具有双氯芬酸洗脱能力的低摩擦水凝胶,用于干眼治疗性隐形眼镜.pdf",
O=C(N)C([*])C[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,1.51,减少射频能量组织焊接中高导电性水凝胶实现的热损伤.pdf,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,,5.45,"由海藻酸盐-聚氨酯的互穿网络组成的高吸收性水凝胶,用于生物医学应用.pdf",
OC(C(C1OC2OC(C(C(C2O)O)OC3OC(C(C(C3O)O)O)COC4OC(C(C(C4O)O)OC5OC(C(C(C5O)O)OC6OC(C(C(C6O)O[*])O)C)CO)CO)CO)O[*])COC1CO,[*]C(C(CCCCN[*])N)=O,,,9.0,基于两种天然产物普鲁兰多糖和ε-聚-l-赖氨酸的复合抗菌水凝胶用于烧伤伤口愈合.pdf,
[*]C([H])([H])C(O)([H])[*],OC1C(O[*])C(C(O[Ca]O2)=O)OC(OC3C(O)C(O)C(OC4C(C(O[Ca]O5)=O)OC(OC6C(O)C(O)C(OC7C(C(O[Ca]O8)=O)OC(OC9C(O)C(O)C([*])OC9C8=O)C(O)C7O)OC6C5=O)C(O)C4O)OC3C2=O)C1O,,,3.1,快速延伸的罗望子木葡萄糖PVA水凝胶与用于生物医学应用的互连大孔结构.pdf,
OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],,,30.0,"内含羟基磷灰石和碳酸钙的可注射多糖水凝胶,用于药物输送和骨组织工程.pdf",
[*]OCC[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,1.1,Silver doped-silica nanoparticles reinforced poly (ethylene glycol) diacrylatehyaluronic acid hydrogel dressings for synergistically accelerating bacterial-infected wound healing.pdf,
[*]OCC[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,17.47,Designer injectable matrices of photocrosslinkable carboxymethyl cellulose methacrylate based hydrogels as cell carriers for gel type autologous chondrocyte implantation (GACI).pdf,
